VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,RatecodeID,Airport_fee,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,6/28/2023 17:30,6/28/2023 18:08,1,1.75,1,0,87,255,Credit Card,2.5,5.82,0,1,27.36,2.5
1,6/30/2023 10:35,6/30/2023 11:58,,1.53,,,219,24,Wallet,0,6.44,0,1,21.72,
1,6/29/2023 17:35,6/29/2023 17:44,1,4.59,1,0,234,71,Cash,2.5,3.78,0,1,28.7,0
1,6/29/2023 14:23,6/29/2023 16:34,1,19.35,1,1.75,43,90,Cash,0,1.25,0,1,80.45,0
1,6/29/2023 6:52,6/29/2023 6:44,1,3.65,1,0,239,11,Credit Card,0,1.98,0,1,17.8,0
0,6/28/2023 17:01,6/28/2023 18:55,1,8.5,1,0,44,30,Credit Card,5,10.96,0,1,49.2,2.5
1,6/28/2023 16:55,6/28/2023 18:25,1,0.98,1,0,199,50,Credit Card,2.5,3.07,0,1,17.28,2.5
0,6/30/2023 15:21,6/30/2023 13:47,1,2.2,1,0,203,241,Credit Card,2.5,6.76,0,1,20.15,2.5
1,6/30/2023 5:55,6/30/2023 5:32,3,21.42,2,1.75,118,263,Credit Card,0,14.78,6.55,1,92.3,2.5
0,6/29/2023 8:44,6/29/2023 8:46,1,1,1,0,82,199,Credit Card,2.5,5.84,0,1,18.48,2.5
1,6/29/2023 13:39,6/29/2023 14:23,1,5.83,1,0,236,87,Cash,0,3.34,0,1,46.9,2.5
1,6/29/2023 17:32,6/29/2023 17:07,2,1.53,1,0,103,161,Credit Card,2.5,3.89,0,1,21.48,2.5
1,6/29/2023 19:09,6/29/2023 20:26,1,3.48,1,0,111,91,Credit Card,2.5,7.86,0,1,31.56,2.5
1,6/28/2023 20:31,6/28/2023 22:17,1,4.2,1,0,154,81,Credit Card,1,6.03,0,1,33.12,2.5
1,6/29/2023 15:51,6/29/2023 17:23,2,21.43,2,1.75,178,95,Credit Card,0,16.56,0,1,90.55,2.5
0,6/30/2023 20:28,6/30/2023 19:00,1,0.5,1,0,144,211,Credit Card,5,4.03,0,1,16.4,2.5
1,6/29/2023 20:26,6/29/2023 21:10,1,1.35,1,0,98,142,Cash,1,3.22,0,1,21.3,2.5
1,6/30/2023 16:33,6/30/2023 17:24,1,1.04,1,0,195,162,Credit Card,2.5,8.69,0,1,21.5,2.5
1,6/28/2023 20:30,6/28/2023 21:11,1,4.43,1,0,165,225,Credit Card,1,6.44,0,1,35.4,2.5
0,6/29/2023 20:42,6/29/2023 21:47,1,0.7,1,0,262,125,Cash,3.5,1.76,0,1,13.6,2.5
1,6/29/2023 11:07,6/29/2023 10:02,1,1.87,1,0,113,153,Cash,0,0.37,0,1,22.4,2.5
1,6/28/2023 16:10,6/28/2023 15:49,2,1.2,1,0,51,18,Credit Card,2.5,7.54,0,1,19.8,2.5
0,6/29/2023 12:12,6/29/2023 12:57,1,1,1,0,179,141,Cash,2.5,0.90,0,1,11.9,2.5
0,6/28/2023 20:04,6/28/2023 19:16,2,1.6,1,0,70,84,Credit Card,3.5,1.30,0,1,15.7,2.5
1,6/28/2023 23:35,6/29/2023 0:30,1,1.01,1,0,101,257,Cash,1,3.14,0,1,12.9,2.5
1,6/30/2023 19:14,6/30/2023 20:32,,1.74,,,49,135,Wallet,0,4.70,0,1,13.84,
1,6/29/2023 16:12,6/29/2023 17:13,1,2.03,1,0,227,77,Credit Card,2.5,7.76,0,1,27.36,2.5
0,6/29/2023 5:16,6/29/2023 4:40,,0,,,222,84,Wallet,1,3.99,0,1,30.6,
1,6/30/2023 13:36,6/30/2023 14:34,1,0.96,1,0,11,43,Credit Card,0,3.67,0,1,13.4,2.5
1,6/30/2023 21:34,6/30/2023 21:25,1,15.85,1,1.75,9,71,Credit Card,1,16.69,0,1,78.07,0
1,6/29/2023 8:33,6/29/2023 9:13,1,1.2,1,0,73,105,Credit Card,0,6.70,0,1,25.2,2.5
0,6/29/2023 16:07,6/29/2023 18:11,1,0,99,0,130,134,Credit Card,0,0.16,0,1,31,0
0,6/29/2023 23:14,6/29/2023 22:23,1,0.4,1,0,217,200,Credit Card,3.5,3.78,0,1,11.4,2.5
1,6/29/2023 14:46,6/29/2023 15:12,1,0.92,1,0,82,60,Credit Card,0,5.58,0,1,22.7,2.5
1,6/28/2023 19:41,6/28/2023 19:48,1,3.63,1,0,222,223,Credit Card,2.5,7.25,0,1,33.24,2.5
1,6/29/2023 15:56,6/29/2023 16:35,6,5.57,1,0,126,254,Credit Card,2.5,7.31,0,1,41.64,2.5
1,6/30/2023 21:33,6/30/2023 23:07,1,19.23,2,1.75,136,137,Credit Card,0,13.01,6.55,1,94.64,2.5
1,6/28/2023 20:43,6/28/2023 21:16,1,6.99,1,0,235,202,Credit Card,1,11.23,0,1,43.2,2.5
1,6/29/2023 19:30,6/29/2023 18:41,5,3.56,1,0,103,156,Credit Card,2.5,2.52,0,1,29.1,2.5
0,6/29/2023 10:19,6/29/2023 10:09,1,1.2,1,0,211,109,Credit Card,2.5,7.40,0,1,23.5,2.5
1,6/30/2023 17:22,6/30/2023 18:03,1,0.89,1,0,200,70,Cash,2.5,0.26,0,1,13.7,2.5
0,6/29/2023 20:13,6/29/2023 19:22,3,1.5,1,0,81,220,Credit Card,5,8.21,0,1,25,2.5
0,6/30/2023 14:59,6/30/2023 16:16,1,4.6,1,0,157,235,Cash,2.5,2.13,0,1,30.1,2.5
1,6/28/2023 21:55,6/28/2023 23:18,1,0.44,1,0,147,58,Credit Card,1,4.44,0,1,14.95,2.5
1,6/29/2023 22:01,6/29/2023 22:17,2,1.25,1,0,16,75,Credit Card,1,3.83,0,1,18.84,2.5
0,6/30/2023 21:27,6/30/2023 22:24,2,1.6,1,0,245,47,Credit Card,3.5,6.89,0,1,19.7,2.5
1,6/29/2023 16:58,6/29/2023 17:48,1,6.33,1,0,224,114,Cash,2.5,0.59,0,1,39.6,2.5
0,6/30/2023 8:11,6/30/2023 8:26,1,1.3,1,0,175,86,Credit Card,2.5,4.49,0,1,15.4,2.5
0,6/30/2023 15:35,6/30/2023 17:21,1,2.8,1,0,195,142,Credit Card,5,6.02,0,1,27.35,2.5
1,6/29/2023 16:11,6/29/2023 16:55,4,0.9,1,0,3,176,Credit Card,0,5.78,0,1,13.44,2.5
0,6/29/2023 20:05,6/29/2023 19:46,2,1.1,1,0,187,160,Credit Card,5,5.39,0,1,17,2.5
0,6/29/2023 9:07,6/29/2023 9:00,1,0.9,1,0,254,240,Cash,2.5,3.63,0,1,11.9,2.5
1,6/28/2023 19:12,6/28/2023 20:20,2,0.64,1,0,163,125,Credit Card,2.5,6.08,0,1,16.56,2.5
0,6/28/2023 17:00,6/28/2023 16:42,1,0.6,1,0,181,253,Credit Card,5,3.35,0,1,14.5,2.5
1,6/28/2023 23:51,6/29/2023 0:10,1,6.37,1,0,122,227,Credit Card,1,11.90,0,1,41.5,2.5
1,6/29/2023 11:07,6/29/2023 10:44,1,1.16,1,0,199,4,Credit Card,0,6.95,0,1,17.64,2.5
0,6/29/2023 23:55,6/30/2023 0:08,1,22.3,1,1.75,232,203,Credit Card,2.75,18.85,6.55,1,110.65,0
0,6/30/2023 15:15,6/30/2023 16:07,1,0.8,1,0,20,161,Credit Card,2.5,3.91,0,1,12.6,2.5
1,6/28/2023 23:39,6/29/2023 0:27,2,1.42,1,0,138,226,Credit Card,1,4.38,0,1,17.16,2.5
1,6/29/2023 17:24,6/29/2023 18:35,1,3.19,1,0,86,109,Cash,2.5,0.95,0,1,25.6,2.5
0,6/29/2023 16:25,6/29/2023 16:08,1,0.4,1,0,236,39,Credit Card,2.5,2.86,0,1,11.1,2.5
1,6/30/2023 7:45,6/30/2023 9:12,4,19.44,2,1.75,107,79,Credit Card,0,9.84,6.55,1,88.3,2.5
1,6/29/2023 22:31,6/29/2023 22:24,1,0.75,1,0,4,232,Credit Card,1,6.79,0,1,13.8,2.5
1,6/29/2023 10:10,6/29/2023 11:02,,5.1,,,87,62,Wallet,0,5.49,0,1,28.36,
1,6/28/2023 18:33,6/28/2023 18:16,1,9.5,1,0,74,175,Credit Card,2.5,13.41,0,1,59.28,2.5
0,6/30/2023 19:10,6/30/2023 18:43,1,1.5,1,0,80,88,Credit Card,5,5.03,0,1,19,2.5
1,6/29/2023 13:51,6/29/2023 13:50,1,1.01,1,0,111,32,Credit Card,0,1.82,0,1,16.17,2.5
1,6/30/2023 9:40,6/30/2023 9:09,1,3.45,1,0,227,34,Credit Card,0,7.23,0,1,24.7,2.5
0,6/29/2023 6:41,6/29/2023 6:45,1,0.9,1,0,18,113,Credit Card,3.5,6.44,0,1,13.5,2.5
1,6/30/2023 1:45,6/30/2023 0:27,1,1,1,0,181,239,Credit Card,1,5.30,0,1,14.64,2.5
1,6/28/2023 20:19,6/28/2023 21:24,1,3.19,1,0,246,82,Credit Card,1,8.96,0,1,26.63,2.5
1,6/30/2023 0:34,6/30/2023 2:05,1,1.2,1,0,122,263,Cash,1,2.46,0,1,13.6,2.5
1,6/29/2023 6:36,6/29/2023 7:05,1,1.29,1,0,98,165,Cash,0,0.53,0,1,11.5,0
1,6/29/2023 15:00,6/29/2023 15:17,1,18.48,1,0,119,251,Cash,0,3.19,-6.55,-1,-85.65,-2.5
1,6/29/2023 10:14,6/29/2023 10:37,1,1.68,1,0,39,216,Credit Card,0,7.32,0,1,27.72,2.5
1,6/28/2023 20:07,6/28/2023 21:12,2,2.2,1,0,118,186,Credit Card,1,6.92,0,1,23.04,2.5
1,6/29/2023 14:31,6/29/2023 13:48,1,1.29,1,0,213,92,Credit Card,0,2.53,0,1,15.69,2.5
0,6/30/2023 17:06,6/30/2023 16:41,1,0.7,1,0,183,40,Credit Card,5,5.86,0,1,15.6,2.5
1,6/28/2023 18:28,6/28/2023 16:47,1,0.62,1,0,254,122,Credit Card,2.5,2.04,0,1,16.61,2.5
1,6/30/2023 8:18,6/30/2023 7:42,1,2.97,1,0,229,20,Credit Card,0,7.07,0,1,22.68,2.5
0,6/30/2023 5:56,6/30/2023 7:01,1,10.1,99,0,262,248,Credit Card,0,0.04,6.55,1,44.55,0
1,6/29/2023 0:16,6/28/2023 23:48,1,4.72,1,0,81,248,Credit Card,1,8.17,0,1,32.55,2.5
1,6/29/2023 14:41,6/29/2023 16:18,1,2,1,0,227,90,Credit Card,0,6.30,0,1,27.5,2.5
1,6/30/2023 13:50,6/30/2023 14:31,2,1.25,1,0,82,128,Credit Card,0,4.60,0,1,18.48,2.5
0,6/29/2023 16:38,6/29/2023 15:45,1,0.6,1,0,33,97,Credit Card,5,4.46,0,1,13.9,2.5
1,6/30/2023 21:59,6/30/2023 22:16,1,1.41,1,0,214,162,Credit Card,1,4.25,0,1,16.32,2.5
